SES_original,SES_AN_0.5,SES_AN_1,SES_AN_1.5,SES_AN_2,DES_original,DES_AN_0.5,DES_AN_1,DES_AN_1.5,DES_AN_2,TES_original,TES_AN_0.5,TES_AN_1,TES_AN_1.5,TES_AN_2,ARIMA_original,ARIMA_AN_0.5,ARIMA_AN_1,ARIMA_AN_1.5,ARIMA_AN_2,VAR_original,VAR_AN_0.5,VAR_AN_1,VAR_AN_1.5,VAR_AN_2,Multivariate_LGBM_original,Multivariate_LGBM_AN_0.5,Multivariate_LGBM_AN_1,Multivariate_LGBM_AN_1.5,Multivariate_LGBM_AN_2,RNN_original,RNN_AN_0.5,RNN_AN_1,RNN_AN_1.5,RNN_AN_2
150.8815588,373.1889643,373.1889643,1416.950258,1953.183905,322.2254127,300.4226438,300.4226438,2591.724569,2581.357647,1045.179905,1284.605315,1284.605315,3327.164817,3250.966204,734.7358816,373.1892123,373.1892123,1416.950247,1953.183905,1380.389958,2839.344155,2839.344155,1742.591042,2281.282669,38.36240584,193.5333376,193.5333376,1201.354085,1177.619414,123.630709,229.591177,229.591177,309.939437,605.7209406
1458.628095,1850.229449,1850.229449,2976.286556,3358.41561,1782.415913,2493.306903,2493.306903,3324.381743,3359.216604,2283.323228,2546.167363,2546.167363,3624.299742,3387.754062,2014.840714,2787.741102,2787.741102,4057.959873,4070.666015,918.3757416,1838.634463,1838.634463,3135.868374,3619.74743,1466.481028,618.9731987,618.9731987,3670.77953,2732.658073,2054.795591,1861.120486,1861.120486,3164.556524,2039.808038
525.7670455,312.3780634,312.3780634,2304.045648,2310.231604,503.2549099,1662.876502,1662.876502,2553.943003,2101.496675,2091.602115,1344.201368,1344.201368,2654.726105,2608.914763,525.7671225,312.3779375,312.3779375,2140.540117,2310.23165,1080.855283,3246.430979,3246.430979,2317.681277,2509.859491,266.6382401,1097.359267,1097.359267,2236.066825,2373.951221,71.84721569,55.59173799,55.59173799,325.4941666,162.1719326
3339.814481,3746.422347,3746.422347,6636.199373,7068.450317,3667.530893,3449.502681,3449.502681,4163.455392,5351.739599,3293.750133,4140.284811,4140.284811,7453.92387,7518.957117,3339.814388,3746.42233,3746.42233,6636.228539,7068.45029,5810.139661,5503.576503,5503.576503,6019.377454,6633.080314,3684.049482,1586.336368,1586.336368,5824.112374,4345.075178,3902.532294,3702.047088,3702.047088,3394.459473,3254.112683
1649.486877,2188.79666,2188.79666,6024.19266,6858.240932,896.3467474,1255.821636,1255.821636,4386.003144,5954.51955,526.4174072,1618.781683,1618.781683,6383.111647,6536.992362,1833.66823,1193.213623,1193.213623,6024.192739,6858.240886,1678.559636,1673.17565,1673.17565,5342.831094,6458.053395,219.7099634,1859.052923,1859.052923,4382.336458,7309.767856,1451.039999,1949.369657,1949.369657,2364.973097,3430.436178
42.60225985,450.3395938,450.3395938,350.622968,370.1388862,643.5860756,1825.802383,1825.802383,2889.188398,2485.402818,528.0704125,3201.307165,3201.307165,4270.668106,6643.609924,1058.110648,1700.731778,1700.731778,2275.487486,1901.841554,452.2756192,1218.139691,1218.139691,1686.142425,1308.101008,1017.303864,1758.926758,1758.926758,4390.177658,3178.227668,758.1062002,1007.904974,1007.904974,1088.206194,791.2237887
798.921859,1211.562027,1211.562027,986.7229881,407.7723071,474.196179,720.8343905,720.8343905,224.0412929,6.267617053,608.5748962,214.227062,214.227062,1472.826317,1367.089075,693.6366667,1211.699885,1211.699885,986.7119713,407.7722885,275.7458222,962.3194881,962.3194881,2626.063584,870.5896964,1114.977094,1475.538394,1475.538394,3447.557995,3465.441594,890.1454216,1366.97096,1366.97096,2266.131068,2658.121753
312.9906502,1747.152522,1747.152522,397.0606217,1227.412958,494.9315018,1460.774786,1460.774786,1346.385434,1464.770949,758.0681881,1661.388669,1661.388669,1861.37449,1266.777642,363.6905028,1879.893721,1879.893721,397.0606291,1227.412954,1244.730873,2065.621138,2065.621138,967.9178408,551.0788493,462.1434202,1418.013703,1418.013703,1753.577066,1661.044903,3.650743032,82.69172902,82.69172902,846.5612856,1286.42188
771.8951583,559.4972273,559.4972273,2909.256788,3455.910964,696.6551056,1147.757425,1147.757425,4288.411031,4319.69219,1150.975297,2485.887389,2485.887389,4734.659166,4711.085854,979.5070667,559.4972314,559.4972314,5119.213669,3469.250756,2622.76981,1916.791973,1916.791973,7077.806083,1848.585426,790.6895603,1730.091298,1730.091298,4574.828694,4605.449444,423.3576685,633.3336984,633.3336984,249.8748097,81.51604002
642.8081119,813.2780585,813.2780585,2235.124037,2714.000003,765.5057647,843.2062365,843.2062365,2069.599879,2929.040267,920.4864079,1258.513043,1258.513043,3328.096068,3383.023649,510.3277086,739.7712712,739.7712712,2235.124038,2714.000147,1604.773251,1647.12337,1647.12337,2054.375437,2166.691466,494.7788151,530.6439153,530.6439153,776.3865107,1410.025017,659.2959474,748.778298,748.778298,995.0077668,877.2028494
546.6123367,806.7351779,806.7351779,2510.77582,3156.892684,40.33931086,58.16560225,58.16560225,921.9282009,2632.810171,668.1645722,1142.598058,1142.598058,4192.267917,2098.236124,546.6123491,806.7352663,806.7352663,2510.775848,3156.892671,473.4527711,186.7628437,186.7628437,1849.143657,3388.27835,308.7544343,1011.898455,1011.898455,3063.562517,5349.256936,557.5192778,327.7562497,327.7562497,459.3419037,645.1279836
199.3180263,262.189668,262.189668,293.5854226,1018.855329,148.802883,130.4641623,130.4641623,61.41580031,1406.174125,66.30982188,668.525165,668.525165,949.2364694,2524.394402,288.3723301,157.2157818,157.2157818,293.5854294,1018.855319,379.9243459,595.2714043,595.2714043,818.3577445,1890.790995,357.287447,658.1175525,658.1175525,81.74492683,2060.914857,19.24490834,200.2306597,200.2306597,299.8558081,292.5638044
293.1689782,180.3216927,180.3216927,762.0960484,2515.211848,234.6715242,290.350906,290.350906,588.3502351,1899.036515,285.2465401,495.0284008,495.0284008,313.7915702,1006.507037,148.1076314,135.0151054,135.0151054,762.0924604,3450.975609,348.7054516,45.39981379,45.39981379,464.8683073,567.3226099,298.8896822,131.9232503,131.9232503,534.2991847,2218.251331,354.9782716,404.8492925,404.8492925,337.0314848,351.7698095
1245.434874,1260.167818,1260.167818,1471.432792,672.3316671,1157.638301,1358.17708,1358.17708,269.0993457,118.5605203,1510.189394,1331.046821,1331.046821,287.5543598,812.0369178,1837.848954,1183.789237,1183.789237,1471.43273,672.3316884,1123.015648,1236.300064,1236.300064,1359.997696,547.3919271,1573.396525,1210.827332,1210.827332,976.3263883,592.6262582,1601.588809,1569.858259,1569.858259,1850.324668,1708.577967
642.146521,439.1423907,439.1423907,1387.604432,1930.228208,644.9611757,278.8455633,278.8455633,1686.114375,2314.87753,239.0472927,86.40269975,86.40269975,1603.514656,2300.175361,1156.736181,513.0798029,513.0798029,1667.28983,2297.7579,1185.883777,1194.173682,1194.173682,1125.049191,1718.74505,521.4661748,702.0573307,702.0573307,72.68972925,46.1472222,877.4172676,536.1705768,536.1705768,796.7334636,65.27966056
2782.15103,2677.174397,2677.174397,900.7760614,329.0301496,3338.175774,3428.054547,3428.054547,2759.138095,2238.999014,2899.34666,2728.865907,2728.865907,3685.016011,3650.46685,2731.738183,2677.174381,2677.174381,900.7759749,329.0301874,4628.405094,5046.856543,5046.856543,146.7590702,114.2596527,4986.214972,4984.07941,4984.07941,6773.825023,9666.528618,3807.044359,3872.727654,3872.727654,3138.727558,3316.627265
954.75915,620.1006792,620.1006792,536.1001301,583.170876,893.7266219,784.8613136,784.8613136,393.9935689,1022.876641,447.9733987,202.164201,202.164201,198.1442446,1344.314838,1173.829558,795.2707165,795.2707165,170.7809787,583.1706621,713.536944,200.7906879,200.7906879,1695.379085,1131.23548,281.6019249,32.89204387,32.89204387,316.6168872,1865.349958,773.6386566,655.8409416,655.8409416,540.211634,1336.35913
834.8237685,545.7765053,545.7765053,1462.654822,2199.568319,427.5690986,6.529769745,6.529769745,2236.363353,2701.438163,51.47860077,551.8790636,551.8790636,2195.221655,2962.879636,823.0795966,529.2064136,529.2064136,2226.158369,1518.885525,177.1503688,438.142468,438.142468,599.9602039,2042.847965,1400.099256,757.4694348,757.4694348,319.3161056,1111.945261,804.2907769,721.7657325,721.7657325,737.6226507,821.5835247
480.1394541,805.4830565,805.4830565,945.631829,832.2088408,537.2102635,579.4068505,579.4068505,480.6530163,249.3503231,351.7283987,436.3245542,436.3245542,494.955491,404.8142542,561.5232296,1447.23754,1447.23754,1150.151209,1114.101668,235.4961054,622.9503164,622.9503164,1548.230867,1602.265948,306.1712908,480.3725004,480.3725004,702.6388602,1177.987238,418.3453938,648.6789947,648.6789947,1006.369954,1305.842081
7.940699312,281.28496,281.28496,2085.491408,2248.8605,642.0098787,145.1329244,145.1329244,2755.342634,3101.619726,509.8102654,747.9096836,747.9096836,3498.675845,3507.252877,43.76732409,325.4274798,325.4274798,2757.297226,2248.802189,675.111356,398.9413292,398.9413292,2652.089223,2628.162776,300.5372848,0.129325415,0.129325415,2519.334094,1268.549345,205.0788509,130.5766949,130.5766949,234.7489825,224.5176898
404.44114,316.2206258,316.2206258,73.78503599,277.7992836,367.6229698,279.5411196,279.5411196,87.63700343,521.5448341,83.94552113,48.31452096,48.31452096,116.5083451,96.64745245,332.2582811,381.6566845,381.6566845,214.0544189,635.8519702,256.0046174,384.5832561,384.5832561,17.83865875,654.9158792,175.4995464,5.964768408,5.964768408,315.0281338,647.082948,82.43858588,81.8323601,81.8323601,363.566081,282.335403
1373.773085,1107.529105,1107.529105,200.3083136,732.9511939,967.0679833,780.6447357,780.6447357,1167.736715,1517.320182,422.3717385,597.0094959,597.0094959,555.4502338,1618.480657,1373.773088,813.5855575,813.5855575,200.3083219,2790.571067,1107.635755,871.4148292,871.4148292,1314.801945,1935.362905,1225.723525,1847.912486,1847.912486,733.7704228,1635.552092,1173.623014,1201.187337,1201.187337,779.6839774,949.3369847
402.0651918,236.9936176,236.9936176,547.9380167,591.6790902,460.1126024,287.2374819,287.2374819,28.90942875,46.53899723,1244.90622,1332.30849,1332.30849,839.9885794,1494.040863,418.3973573,297.5792247,297.5792247,548.060775,591.6773867,830.8260862,357.0786087,357.0786087,6211.208447,9698.272208,692.3728294,490.1354289,490.1354289,731.4330571,582.3206168,450.4797645,228.0385634,228.0385634,273.3986243,486.9161948
359.398454,527.6486411,527.6486411,933.0126835,2294.920182,144.0194618,204.6729448,204.6729448,1778.74351,2989.799526,421.7319269,60.26552477,60.26552477,2742.030803,2978.77571,334.1910987,462.7012662,462.7012662,933.0126209,2294.920149,798.6058686,399.6864412,399.6864412,2776.810736,927.9688375,256.4196037,384.38086,384.38086,1140.410215,3053.970706,153.5961631,443.8569322,443.8569322,576.2990099,394.9981516
700.6838109,542.143279,542.143279,990.7593167,1400.781875,344.5961769,10.75987159,10.75987159,1754.249538,1982.573383,323.6272123,666.0894384,666.0894384,2105.512236,2177.334289,294.5977185,542.1433135,542.1433135,2025.948123,1400.803675,349.1101775,1034.752803,1034.752803,2168.429125,2194.537053,255.2335363,182.6161615,182.6161615,1891.275418,1977.153383,328.525161,240.8694197,240.8694197,176.0674503,136.5952103
214.9470712,1301.053248,1301.053248,2145.463944,2289.553203,126.7556482,1147.569572,1147.569572,2335.218685,2387.26426,27.00341157,1301.092507,1301.092507,1437.30797,1109.812911,294.7280029,1328.677999,1328.677999,2036.093475,2309.861144,314.4058062,1535.416802,1535.416802,6023.642035,629.4485531,490.7719246,2065.395284,2065.395284,2406.027662,2399.880442,651.0685965,314.783871,314.783871,493.2247887,910.9315539
1745.281846,2295.041479,2295.041479,5509.923889,4928.633274,2341.44319,2918.889559,2918.889559,5821.541123,6178.223233,3380.426219,3646.666688,3646.666688,5642.872633,5885.288516,1722.01696,2303.744764,2303.744764,4106.462372,6178.230216,1152.219996,2837.423704,2837.423704,1118.359836,424.3040945,1064.183141,1890.692584,1890.692584,5130.339227,4100.073736,1766.076395,2160.647471,2160.647471,2394.685181,2726.133562
1209.294179,401.0985876,401.0985876,521.1344657,578.2322447,897.700973,301.2151939,301.2151939,508.611918,647.632109,1242.4715,436.0383279,436.0383279,857.2000981,864.8579544,1209.294187,401.0986167,401.0986167,521.1344658,578.2322465,567.0209538,871.8257281,871.8257281,869.5776031,861.1136095,469.1127229,1012.705975,1012.705975,424.3604803,477.6548747,979.1969918,737.5042728,737.5042728,606.5846994,503.1903328
797.2909951,760.7406022,760.7406022,17.63756998,373.0128285,886.0273861,878.911004,878.911004,544.1988975,302.7764221,1026.319378,978.9117911,978.9117911,950.1079035,199.7085269,652.929938,538.41991,538.41991,17.63759912,373.012817,916.979987,837.6674586,837.6674586,2020.915789,1931.529849,1110.994246,1390.760331,1390.760331,354.3675586,19.88233684,863.4653944,845.1929322,845.1929322,586.8853611,688.209206
828.9333879,806.5379408,806.5379408,1073.323353,1667.582232,471.9501561,422.9957359,422.9957359,512.2664314,621.2006555,0.342014771,136.9590071,136.9590071,433.1371876,1292.111082,828.9333918,806.5378982,806.5378982,529.5632625,362.1665734,659.6179186,655.8766696,655.8766696,56.49938226,1840.696317,550.1796528,660.646648,660.646648,667.9534833,1522.542787,718.6863511,623.398038,623.398038,696.6241012,763.6658348
211.259906,332.6253872,332.6253872,1316.584416,1863.065191,361.4966464,540.4147513,540.4147513,2018.079272,2491.445896,404.9929725,808.8776854,808.8776854,2445.976842,3314.018178,211.2598825,332.6253284,332.6253284,1316.584468,1863.065162,614.0817732,758.9544619,758.9544619,1313.907031,2318.657763,274.3066892,809.5206733,809.5206733,654.9870725,951.0242782,344.0221021,536.3197567,536.3197567,618.4481257,803.6062276
1621.538878,1583.855662,1583.855662,1294.107505,930.6402029,1517.205311,1469.090383,1469.090383,1170.174113,823.1828237,2519.202598,2694.680959,2694.680959,2931.424946,3011.44608,1630.763582,1228.951044,1228.951044,1294.107536,930.6400146,1330.856863,807.3172721,807.3172721,1637.13909,1614.451372,1705.995046,1293.562452,1293.562452,643.9153975,1090.296839,1465.14449,1323.751755,1323.751755,1265.147003,1111.705753
1126.891336,2738.118759,2738.118759,5324.871746,5731.941819,1879.68824,3521.704608,3521.704608,5663.47494,6252.674074,1148.683529,1582.227933,1582.227933,5471.914271,5933.065319,1202.267104,2738.118553,2738.118553,5324.871465,6381.329782,200.1804549,373.0886387,373.0886387,5907.686481,6415.45017,482.4182908,2403.236695,2403.236695,1567.464283,3567.849156,1125.782355,1435.289775,1435.289775,1256.773814,1670.798496
3195.610662,2937.933355,2937.933355,559.1299021,656.8275803,2574.416834,1593.271758,1593.271758,52.52785867,1036.704363,2418.350062,1683.729966,1683.729966,1670.100259,1661.656488,2288.749972,2937.933372,2937.933372,559.130025,531.6129624,3343.640233,2891.747781,2891.747781,2471.829847,22.96945999,3125.272214,6887.857074,6887.857074,5668.862036,75.32824039,3166.995276,3266.358735,3266.358735,3172.033299,3503.336756
2001.755818,1796.75322,1796.75322,419.4173937,347.0618399,1582.248939,1307.627607,1307.627607,906.7201753,1229.363053,2625.062341,2343.210729,2343.210729,107.2393587,185.0313453,1549.371404,1376.27494,1376.27494,419.4065287,347.0618214,2084.471901,1624.980891,1624.980891,367.746186,270.5729159,2033.732099,1679.577007,1679.577007,490.4545947,1149.036016,1889.081378,1785.589406,1785.589406,1385.255667,1415.270831
165.2542373,234.5361957,234.5361957,1821.232442,2587.227694,128.2868053,117.7776663,117.7776663,1977.058356,2909.420456,63.58236085,348.2435008,348.2435008,2891.359033,3788.959054,165.2541927,234.5361077,234.5361077,1821.232453,2587.227698,14.3177115,44.1187807,44.1187807,1400.653528,2274.673372,121.0624822,311.371248,311.371248,1978.120168,2748.888881,67.10692644,21.14266765,21.14266765,252.845104,231.2786525
1363.658968,1414.406493,1414.406493,1383.956397,1293.52907,1505.87815,1625.73314,1625.73314,1791.643845,1841.375738,638.2043901,923.6815959,923.6815959,1476.058757,1769.553159,1363.658995,1414.406508,1414.406508,1383.956381,1293.529124,1871.953567,2177.952402,2177.952402,1507.674245,1608.839236,1554.870246,1365.435655,1365.435655,1712.767516,2409.270287,1467.112447,1548.061374,1548.061374,1563.045025,1626.214357
353.02883,352.0975175,352.0975175,2096.5477,3059.383697,957.9285208,869.1069405,869.1069405,485.5945487,1382.223756,174.7013768,837.1832225,837.1832225,7042.164713,4689.882614,87.04997102,424.2035728,424.2035728,1873.532959,3635.456598,1013.067173,763.5008288,763.5008288,448.4400336,479.2471644,796.7009122,764.1235243,764.1235243,501.1820951,229.0473142,123.0334533,899.5373202,899.5373202,136.7911798,566.0013137
1167.212067,2079.628476,2079.628476,121.4524762,476.4358585,1628.125656,2050.36132,2050.36132,21.62291623,176.8044876,48.15580151,1218.209519,1218.209519,732.2865889,524.1875243,1095.586375,2079.628563,2079.628563,121.4524661,476.4358675,961.3852952,461.6682141,461.6682141,1572.987552,295.6317162,590.0937459,89.32533966,89.32533966,587.6891743,977.5534036,1537.215805,1455.88748,1455.88748,1855.096416,1883.375623
800.872084,583.6577875,583.6577875,76.93392837,305.9247881,785.0020645,526.2233591,526.2233591,725.1358344,972.4279911,453.9032887,166.8289071,166.8289071,1223.656539,1256.943954,1104.053691,437.1272697,437.1272697,76.93282697,305.9244285,39.47250366,295.3238006,295.3238006,76.81662735,721.4705611,327.8141527,55.8378848,55.8378848,369.3855846,53.94241919,641.2011467,515.3336472,515.3336472,572.8103335,353.0704381
173.2241856,43.5372778,43.5372778,839.6447635,1562.552717,25.35290605,99.96117987,99.96117987,507.1853604,1631.893255,47.0624463,84.61401567,84.61401567,103.8227821,2089.255022,173.2241649,43.53732569,43.53732569,839.6446853,1562.552733,681.8717405,770.8431493,770.8431493,523.4153676,8.560267302,369.602297,553.2120209,553.2120209,451.7482855,923.0960687,162.7905909,265.8269892,265.8269892,306.0847203,462.5733678
81.07558021,238.4486958,238.4486958,270.2893572,855.9868037,74.154148,214.9537685,214.9537685,927.4164457,1231.719691,38.57629112,369.4238267,369.4238267,900.0130024,967.2385948,1.307406264,294.9414243,294.9414243,270.2890559,856.0049145,318.6553749,244.1713119,244.1713119,114.7749891,892.488728,404.9477801,796.4786005,796.4786005,640.9559545,1171.454828,24.01642824,106.2742238,106.2742238,106.7779547,124.2652594
931.5937099,134.5078003,134.5078003,1074.859795,1821.971806,309.2058272,60.70171512,60.70171512,1808.255314,2634.491827,485.6869723,1239.418525,1239.418525,0.984581672,2775.684165,931.5935133,466.0441421,466.0441421,1074.859759,2819.772364,997.145191,1548.639546,1548.639546,591.6254468,2879.004695,215.0031668,649.2733266,649.2733266,1768.198405,2281.176945,314.2863201,16.65971611,16.65971611,183.2563602,238.0428928
214.07169,85.84556264,85.84556264,1187.558787,1315.649758,270.6891544,114.4000861,114.4000861,790.3966082,1108.997117,16.56224246,102.0329936,102.0329936,807.5835017,905.6377462,223.8756406,85.21268675,85.21268675,1474.870619,1315.649762,204.7298796,562.9876557,562.9876557,1273.983495,1595.600536,167.4360777,12.69641742,12.69641742,630.497396,392.0419837,217.1008764,129.0655015,129.0655015,275.0424506,265.6657743
84.56996281,914.6483737,914.6483737,1747.992241,1810.973205,47.63341696,907.7674659,907.7674659,1818.005543,1869.942692,176.0919023,1020.98172,1020.98172,1686.503653,1790.451415,110.7435013,945.0127638,945.0127638,1742.230004,1869.765967,12.98528413,79.2898905,79.2898905,10517.42774,793.0728441,213.7219821,828.604532,828.604532,1891.452809,1878.694662,356.170561,99.99228976,99.99228976,673.2622709,1286.352136
533.8233038,3.808459613,3.808459613,1510.318973,1791.116214,568.4000323,451.2686301,451.2686301,2201.110782,2384.217795,412.7936164,1222.541327,1222.541327,2373.592988,2632.351676,140.898271,271.6742296,271.6742296,510.9433234,1399.891186,859.7688779,265.2739689,265.2739689,1889.488928,2531.135397,133.457391,277.2241489,277.2241489,1131.33803,252.8202986,36.41501077,878.3089828,878.3089828,356.8998918,405.8119613
744.8146232,1181.35415,1181.35415,1375.311538,1502.51297,750.3972317,829.4036232,829.4036232,1578.714821,1672.824474,335.3169603,703.7779223,703.7779223,1173.504408,1426.53007,278.1530211,1036.576335,1036.576335,776.3682659,1629.494455,884.1166054,1772.426898,1772.426898,994.858413,376.3831846,405.3984553,1172.251462,1172.251462,1271.472063,719.5705333,314.1313174,218.8772353,218.8772353,661.1070206,288.2099873
1210.661433,1888.328141,1888.328141,3416.251689,3560.820324,1240.502912,2203.897665,2203.897665,3641.341156,3715.769409,656.9627253,2015.039291,2015.039291,3809.925049,3819.793849,655.1254218,2047.151029,2047.151029,3427.033714,3717.862904,1001.838393,1455.86614,1455.86614,3831.970426,3835.236292,511.572183,758.7517218,758.7517218,2937.176182,2893.687073,490.3775305,1514.64371,1514.64371,1256.719703,794.5899258
969.2690516,716.7077664,716.7077664,615.1943021,724.5017678,964.3619708,687.5624502,687.5624502,712.3030022,688.5654601,72.212855,78.46387712,78.46387712,286.6324014,515.8493023,497.7430289,656.360898,656.360898,615.1943041,724.5018736,1048.135894,528.495183,528.495183,1259.928456,1088.505537,112.8847324,216.3778016,216.3778016,767.5530626,973.1726226,114.7513507,38.73007787,38.73007787,616.074379,607.2422263
768.2259597,1096.521186,1096.521186,660.3829665,718.5355992,760.3764731,1093.762186,1093.762186,649.6529408,789.8973609,138.8677015,242.1442269,242.1442269,503.6026869,672.3255794,615.9607683,589.8699085,589.8699085,801.2901619,811.7302825,746.7594108,641.5182449,641.5182449,2118.750533,2746.773566,6.259939225,433.5941689,433.5941689,924.6025088,1286.285271,107.8387974,326.3246455,326.3246455,683.4199437,810.3834326
1052.593554,733.7390015,733.7390015,778.6561661,919.2797053,1066.113777,803.5321152,803.5321152,694.8832267,851.7579193,568.4912562,317.8575805,317.8575805,357.0892995,410.7036446,860.0192946,750.4749194,750.4749194,768.9423904,896.2938669,1110.139016,136.8590617,136.8590617,186.4838628,674.6558884,616.8737971,519.1171694,519.1171694,181.9879451,465.6562008,527.4679642,495.8544001,495.8544001,312.3325229,407.7593073
708.1328976,806.3348394,806.3348394,1057.820884,1687.643457,714.9261996,816.2728415,816.2728415,1376.306914,2003.258422,214.9326386,534.7927928,534.7927928,1343.572956,2080.44976,309.5297035,546.6671842,546.6671842,793.4135628,1475.240069,774.3427232,783.8101506,783.8101506,1232.92752,146.1482221,210.6400499,160.437494,160.437494,665.0038156,944.4969916,220.510457,442.1227787,442.1227787,587.1900442,752.2018332
660.1690475,1617.909686,1617.909686,1617.132122,1917.069863,678.7764014,1639.774118,1639.774118,2172.521186,2816.419849,513.7246908,940.5867167,940.5867167,2356.297535,3489.245663,354.0036625,769.5378736,769.5378736,2098.371789,1917.070657,594.7355549,1391.061027,1391.061027,3725.824155,3793.270316,442.1885865,1011.772488,1011.772488,1234.166464,3291.506523,415.9315652,655.4485405,655.4485405,214.8453985,432.0694805
241.3615721,128.8850375,128.8850375,277.7514666,1028.62317,243.7145182,482.2339188,482.2339188,660.2425608,968.8017726,380.0227627,679.2470106,679.2470106,1488.331847,2846.249396,85.20231817,64.69674819,64.69674819,277.7517336,1028.623238,458.9094263,287.8369855,287.8369855,450.4875143,975.2269808,357.0614944,685.4740622,685.4740622,14.64919775,362.6183013,351.6806457,617.3474793,617.3474793,253.192112,152.6292751
4.045040562,327.0322586,327.0322586,901.9173261,1323.024605,20.42130721,340.4361602,340.4361602,1079.814019,1604.675797,21.45206469,391.8259928,391.8259928,1518.827378,2285.699776,155.3374142,347.9611429,347.9611429,944.3445555,1386.619237,93.87109325,307.7778456,307.7778456,2688.833474,3435.738961,227.964758,354.4395339,354.4395339,1655.427147,2632.251732,35.10067707,374.2105502,374.2105502,863.2637361,1552.534816
787.5893618,1435.775141,1435.775141,2267.241064,2419.22527,927.0326508,1757.566876,1757.566876,2414.534372,2492.650537,822.4422498,1482.850128,1482.850128,1998.750395,2340.391789,938.5918519,621.2947511,621.2947511,2424.260599,2488.134959,690.8735595,1573.548371,1573.548371,2538.494611,2598.530179,535.8509747,837.3856217,837.3856217,2527.759024,2592.951527,558.0789601,1112.45065,1112.45065,1525.465118,1423.170382
52.39563952,181.0062471,181.0062471,778.841637,918.7098125,66.43863666,378.9032059,378.9032059,966.4650496,1002.117912,79.02420484,518.6135758,518.6135758,945.3796306,976.9952117,156.4728851,169.2753143,169.2753143,772.5900952,921.5370664,373.152523,908.7169012,908.7169012,40947.18423,3042.74706,19.47983788,28.77065118,28.77065118,551.8258336,154.8227677,55.90987534,328.1349883,328.1349883,664.8952093,349.4365554
340.2728028,1347.254415,1347.254415,2001.208537,2086.216083,347.6679829,1556.118733,1556.118733,2259.587943,2287.0881,29.36682841,1350.80771,1350.80771,2165.545472,2233.963638,328.5021889,718.7851455,718.7851455,1036.433641,1270.880774,348.6031424,2416.555512,2416.555512,2430.309433,2378.025168,215.0386626,2494.352251,2494.352251,677.59964,390.9246023,107.9544255,99.56373662,99.56373662,62.65498544,1096.451726
302.0915275,962.7675692,962.7675692,1065.30173,1085.619866,372.0354206,945.8475077,945.8475077,1114.009604,1136.271511,156.1997068,753.5466219,753.5466219,944.5987184,971.8323601,203.5397441,961.7461928,961.7461928,1098.542067,1134.469503,293.7414848,1175.956664,1175.956664,1031.805177,1028.68483,29.39517894,201.8109934,201.8109934,193.8955516,835.4532685,117.4578146,87.64612642,87.64612642,0.403074809,135.0896208
124.1004649,496.6027235,496.6027235,893.0309427,959.8460055,312.7234282,764.8893956,764.8893956,1039.890652,1076.839257,429.7986143,576.0983284,576.0983284,807.2386886,874.6132767,20.95831537,728.5695986,728.5695986,903.2398291,959.8461367,173.2847499,1168.307753,1168.307753,1124.122986,1175.379307,544.4308738,153.1864083,153.1864083,323.4712034,753.2928605,304.4913954,74.29130244,74.29130244,494.3795053,482.7755752
891.5917147,747.7632443,747.7632443,2017.058647,2130.043083,910.7909931,884.6521191,884.6521191,2081.858973,2132.900772,262.9609804,605.115001,605.115001,1977.769824,1951.609287,230.0311177,905.2684141,905.2684141,2084.900667,2148.23337,596.893608,2020.501603,2020.501603,1907.37448,2242.035858,635.1707651,1220.2036,1220.2036,2245.7158,2246.91964,222.6063271,35.07396119,35.07396119,906.4075512,1077.726763
886.0813588,1414.751869,1414.751869,2610.234209,2678.881971,723.3827958,1706.76324,1706.76324,2783.456405,2805.019329,404.314321,637.6305054,637.6305054,250.0138377,23.81932412,988.3791531,2145.781668,2145.781668,2051.199376,2673.516292,786.9250809,845.8542401,845.8542401,1963.048414,1355.91223,233.8842557,364.7610269,364.7610269,4219.705227,7204.061104,371.7202754,882.1895643,882.1895643,16943.86554,29799.68653
292.8045856,544.9398132,544.9398132,727.5580173,979.8921262,298.6617992,306.0039806,306.0039806,1214.946715,1308.668771,607.2687071,607.6604046,607.6604046,1507.860818,1567.509269,378.9989636,136.5173865,136.5173865,1521.263352,979.8921266,199.2788622,1220.487391,1220.487391,1599.511808,1599.812946,809.3038712,880.1642717,880.1642717,820.1630202,1281.476279,539.5020588,34.94538919,34.94538919,974.3862501,995.6360203
360.0398847,658.925309,658.925309,1282.885131,1317.723451,396.3199924,956.12382,956.12382,1365.009588,1397.364544,263.5872964,1082.248868,1082.248868,1223.005257,1320.456839,300.3748043,878.2687887,878.2687887,1408.597279,1412.047332,699.4959989,1045.881,1045.881,1287.877054,1409.123251,344.0590763,191.3562065,191.3562065,912.340446,1152.054727,149.0423492,262.5341244,262.5341244,645.2605845,358.6461888
80.57739812,577.9569457,577.9569457,820.2070146,829.8580321,155.4788129,689.3623203,689.3623203,844.8705716,851.2058363,6.6886351,819.5625301,819.5625301,863.3356289,864.818417,70.13259102,677.6848398,677.6848398,847.4513452,856.0247906,408.3742056,806.9278636,806.9278636,864.9213618,867.809551,7.303719484,250.6867171,250.6867171,842.6419742,864.1074509,36.01907236,157.8846274,157.8846274,288.9430315,480.4688613
